ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,user,password,command,arg,mime_type,file_size,reply_code,reply_msg,passive,orig_h,resp_h,resp_p,fuid
1331906776.680000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,STOR,ftp://192.168.22.101/dept/env/lib/python2.7/site-packages/wtforms/.ftpdBUL2Da,,,550,/dept/env/lib/python2.7/site-packages/wtforms/.ftpdBUL2Da: Operation not permitted,,,,,F3TPcfg2XLRYKQN4
1331906776.680000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,22,101,234,42).",T,192.168.202.102,192.168.22.101,59946,F3TPcfg2XLRYKQN4
1331906776.690000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,DELE,ftp://192.168.22.101/dept/qdept/static/css/blueprint/plugins/.ftpdBUL2Da,,,550,/dept/qdept/static/css/blueprint/plugins/.ftpdBUL2Da: Operation not permitted,,,,,F3TPcfg2XLRYKQN4
1331906776.690000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,22,101,184,94).",T,192.168.202.102,192.168.22.101,47198,F3TPcfg2XLRYKQN4
1331906776.690000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,STOR,ftp://192.168.22.101/dept/qdept/static/css/blueprint/plugins/.ftpdBUL2Da,,,550,/dept/qdept/static/css/blueprint/plugins/.ftpdBUL2Da: Operation not permitted,,,,,F3TPcfg2XLRYKQN4
1331906776.690000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,22,101,188,254).",T,192.168.202.102,192.168.22.101,48382,F3TPcfg2XLRYKQN4
1331906776.700000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,DELE,ftp://192.168.22.101/dept/qdept/static/css/blueprint/src/.ftpdBUL2Da,,,550,/dept/qdept/static/css/blueprint/src/.ftpdBUL2Da: Operation not permitted,,,,,F3TPcfg2XLRYKQN4
1331906776.700000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,22,101,206,228).",T,192.168.202.102,192.168.22.101,52964,F3TPcfg2XLRYKQN4
1331906776.700000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,STOR,ftp://192.168.22.101/dept/qdept/static/css/blueprint/src/.ftpdBUL2Da,,,550,/dept/qdept/static/css/blueprint/src/.ftpdBUL2Da: Operation not permitted,,,,,F3TPcfg2XLRYKQN4
1331906776.710000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,22,101,164,171).",T,192.168.202.102,192.168.22.101,42155,F3TPcfg2XLRYKQN4
1331906776.710000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,DELE,ftp://192.168.22.101/dept/env/lib/python2.7/site-packages/amqplib/client_0_8/.ftpdBUL2Da,,,550,/dept/env/lib/python2.7/site-packages/amqplib/client_0_8/.ftpdBUL2Da: Operation not permitted,,,,,F3TPcfg2XLRYKQN4
1331906776.720000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,22,101,193,4).",T,192.168.202.102,192.168.22.101,49412,F3TPcfg2XLRYKQN4
1331906776.720000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,STOR,ftp://192.168.22.101/dept/env/lib/python2.7/site-packages/amqplib/client_0_8/.ftpdBUL2Da,,,550,/dept/env/lib/python2.7/site-packages/amqplib/client_0_8/.ftpdBUL2Da: Operation not permitted,,,,,F3TPcfg2XLRYKQN4
1331906776.720000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,22,101,178,131).",T,192.168.202.102,192.168.22.101,45699,F3TPcfg2XLRYKQN4
1331906776.730000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,DELE,ftp://192.168.22.101/dept/env/lib/python2.7/site-packages/celery/app/.ftpdBUL2Da,,,550,/dept/env/lib/python2.7/site-packages/celery/app/.ftpdBUL2Da: Operation not permitted,,,,,FcGCZ81vKFufBescBf
1331906776.730000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,22,101,130,13).",T,192.168.202.102,192.168.22.101,33293,FcGCZ81vKFufBescBf
1331906776.730000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,STOR,ftp://192.168.22.101/dept/env/lib/python2.7/site-packages/celery/app/.ftpdBUL2Da,,,550,/dept/env/lib/python2.7/site-packages/celery/app/.ftpdBUL2Da: Operation not permitted,,,,,FcGCZ81vKFufBescBf
1331906776.730000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,22,101,170,201).",T,192.168.202.102,192.168.22.101,43721,FcGCZ81vKFufBescBf
1331906776.750000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,DELE,ftp://192.168.22.101/dept/env/lib/python2.7/site-packages/celery/apps/.ftpdBUL2Da,,,550,/dept/env/lib/python2.7/site-packages/celery/apps/.ftpdBUL2Da: Operation not permitted,,,,,FcGCZ81vKFufBescBf
1331906776.750000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,22,101,210,125).",T,192.168.202.102,192.168.22.101,53885,FcGCZ81vKFufBescBf
1331906776.750000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,STOR,ftp://192.168.22.101/dept/env/lib/python2.7/site-packages/celery/apps/.ftpdBUL2Da,,,550,/dept/env/lib/python2.7/site-packages/celery/apps/.ftpdBUL2Da: Operation not permitted,,,,,FcGCZ81vKFufBescBf
1331906776.750000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,22,101,203,101).",T,192.168.202.102,192.168.22.101,52069,FcGCZ81vKFufBescBf
1331906776.760000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,DELE,ftp://192.168.22.101/dept/env/lib/python2.7/site-packages/celery/backends/.ftpdBUL2Da,,,550,/dept/env/lib/python2.7/site-packages/celery/backends/.ftpdBUL2Da: Operation not permitted,,,,,FcGCZ81vKFufBescBf
1331906776.760000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,22,101,167,84).",T,192.168.202.102,192.168.22.101,42836,FcGCZ81vKFufBescBf
1331906776.760000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,STOR,ftp://192.168.22.101/dept/env/lib/python2.7/site-packages/celery/backends/.ftpdBUL2Da,,,550,/dept/env/lib/python2.7/site-packages/celery/backends/.ftpdBUL2Da: Operation not permitted,,,,,FcGCZ81vKFufBescBf
1331906776.760000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,22,101,152,149).",T,192.168.202.102,192.168.22.101,39061,FcGCZ81vKFufBescBf
1331906776.780000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,DELE,ftp://192.168.22.101/dept/env/lib/python2.7/site-packages/celery/bin/.ftpdBUL2Da,,,550,/dept/env/lib/python2.7/site-packages/celery/bin/.ftpdBUL2Da: Operation not permitted,,,,,FYQdqF2fQeZFUXk996
1331906776.780000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,22,101,176,32).",T,192.168.202.102,192.168.22.101,45088,FYQdqF2fQeZFUXk996
1331906776.790000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,STOR,ftp://192.168.22.101/dept/env/lib/python2.7/site-packages/celery/bin/.ftpdBUL2Da,,,550,/dept/env/lib/python2.7/site-packages/celery/bin/.ftpdBUL2Da: Operation not permitted,,,,,FYQdqF2fQeZFUXk996
1331906776.790000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,22,101,129,6).",T,192.168.202.102,192.168.22.101,33030,FYQdqF2fQeZFUXk996
1331906776.800000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,DELE,ftp://192.168.22.101/dept/env/lib/python2.7/site-packages/celery/concurrency/.ftpdBUL2Da,,,550,/dept/env/lib/python2.7/site-packages/celery/concurrency/.ftpdBUL2Da: Operation not permitted,,,,,FEWlSE3I6nDZHIgRR9
1331906776.810000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,22,101,192,45).",T,192.168.202.102,192.168.22.101,49197,FEWlSE3I6nDZHIgRR9
1331906776.810000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,STOR,ftp://192.168.22.101/dept/env/lib/python2.7/site-packages/celery/concurrency/.ftpdBUL2Da,,,550,/dept/env/lib/python2.7/site-packages/celery/concurrency/.ftpdBUL2Da: Operation not permitted,,,,,FEWlSE3I6nDZHIgRR9
1331906776.810000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,22,101,157,179).",T,192.168.202.102,192.168.22.101,40371,FEWlSE3I6nDZHIgRR9
1331906776.820000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,DELE,ftp://192.168.22.101/dept/env/lib/python2.7/site-packages/celery/contrib/.ftpdBUL2Da,,,550,/dept/env/lib/python2.7/site-packages/celery/contrib/.ftpdBUL2Da: Operation not permitted,,,,,FEWlSE3I6nDZHIgRR9
1331906776.820000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,22,101,170,180).",T,192.168.202.102,192.168.22.101,43700,FEWlSE3I6nDZHIgRR9
1331906776.820000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,STOR,ftp://192.168.22.101/dept/env/lib/python2.7/site-packages/celery/contrib/.ftpdBUL2Da,,,550,/dept/env/lib/python2.7/site-packages/celery/contrib/.ftpdBUL2Da: Operation not permitted,,,,,FEWlSE3I6nDZHIgRR9
1331906776.820000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,22,101,130,185).",T,192.168.202.102,192.168.22.101,33465,FEWlSE3I6nDZHIgRR9
1331906776.830000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,DELE,ftp://192.168.22.101/dept/env/lib/python2.7/site-packages/celery/db/.ftpdBUL2Da,,,550,/dept/env/lib/python2.7/site-packages/celery/db/.ftpdBUL2Da: Operation not permitted,,,,,FEWlSE3I6nDZHIgRR9
1331906776.830000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,22,101,159,61).",T,192.168.202.102,192.168.22.101,40765,FEWlSE3I6nDZHIgRR9
1331906776.840000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,STOR,ftp://192.168.22.101/dept/env/lib/python2.7/site-packages/celery/db/.ftpdBUL2Da,,,550,/dept/env/lib/python2.7/site-packages/celery/db/.ftpdBUL2Da: Operation not permitted,,,,,FEWlSE3I6nDZHIgRR9
1331906776.840000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,22,101,142,52).",T,192.168.202.102,192.168.22.101,36404,FEWlSE3I6nDZHIgRR9
1331906776.840000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,DELE,ftp://192.168.22.101/dept/env/lib/python2.7/site-packages/celery/events/.ftpdBUL2Da,,,550,/dept/env/lib/python2.7/site-packages/celery/events/.ftpdBUL2Da: Operation not permitted,,,,,FEWlSE3I6nDZHIgRR9
1331906776.850000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,22,101,190,252).",T,192.168.202.102,192.168.22.101,48892,FEWlSE3I6nDZHIgRR9
1331906776.850000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,STOR,ftp://192.168.22.101/dept/env/lib/python2.7/site-packages/celery/events/.ftpdBUL2Da,,,550,/dept/env/lib/python2.7/site-packages/celery/events/.ftpdBUL2Da: Operation not permitted,,,,,FEWlSE3I6nDZHIgRR9
1331906776.850000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,22,101,140,252).",T,192.168.202.102,192.168.22.101,36092,FEWlSE3I6nDZHIgRR9
1331906776.860000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,DELE,ftp://192.168.22.101/dept/env/lib/python2.7/site-packages/celery/execute/.ftpdBUL2Da,,,550,/dept/env/lib/python2.7/site-packages/celery/execute/.ftpdBUL2Da: Operation not permitted,,,,,FEWlSE3I6nDZHIgRR9
1331906776.860000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,22,101,133,112).",T,192.168.202.102,192.168.22.101,34160,FEWlSE3I6nDZHIgRR9
1331906776.860000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,STOR,ftp://192.168.22.101/dept/env/lib/python2.7/site-packages/celery/execute/.ftpdBUL2Da,,,550,/dept/env/lib/python2.7/site-packages/celery/execute/.ftpdBUL2Da: Operation not permitted,,,,,FEWlSE3I6nDZHIgRR9
1331906776.860000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,22,101,179,65).",T,192.168.202.102,192.168.22.101,45889,FEWlSE3I6nDZHIgRR9
1331906776.870000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,DELE,ftp://192.168.22.101/dept/env/lib/python2.7/site-packages/celery/loaders/.ftpdBUL2Da,,,550,/dept/env/lib/python2.7/site-packages/celery/loaders/.ftpdBUL2Da: Operation not permitted,,,,,FEWlSE3I6nDZHIgRR9
1331906776.870000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,22,101,237,14).",T,192.168.202.102,192.168.22.101,60686,FEWlSE3I6nDZHIgRR9
1331906776.870000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,STOR,ftp://192.168.22.101/dept/env/lib/python2.7/site-packages/celery/loaders/.ftpdBUL2Da,,,550,/dept/env/lib/python2.7/site-packages/celery/loaders/.ftpdBUL2Da: Operation not permitted,,,,,FEWlSE3I6nDZHIgRR9
1331906776.870000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,22,101,216,3).",T,192.168.202.102,192.168.22.101,55299,FEWlSE3I6nDZHIgRR9
1331906776.880000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,DELE,ftp://192.168.22.101/dept/env/lib/python2.7/site-packages/celery/security/.ftpdBUL2Da,,,550,/dept/env/lib/python2.7/site-packages/celery/security/.ftpdBUL2Da: Operation not permitted,,,,,FEWlSE3I6nDZHIgRR9
1331906776.880000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,22,101,168,85).",T,192.168.202.102,192.168.22.101,43093,FEWlSE3I6nDZHIgRR9
1331906776.880000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,STOR,ftp://192.168.22.101/dept/env/lib/python2.7/site-packages/celery/security/.ftpdBUL2Da,,,550,/dept/env/lib/python2.7/site-packages/celery/security/.ftpdBUL2Da: Operation not permitted,,,,,FEWlSE3I6nDZHIgRR9
1331906776.890000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,22,101,184,134).",T,192.168.202.102,192.168.22.101,47238,FEWlSE3I6nDZHIgRR9
1331906776.890000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,DELE,ftp://192.168.22.101/dept/env/lib/python2.7/site-packages/celery/task/.ftpdBUL2Da,,,550,/dept/env/lib/python2.7/site-packages/celery/task/.ftpdBUL2Da: Operation not permitted,,,,,FEWlSE3I6nDZHIgRR9
1331906776.900000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,22,101,158,60).",T,192.168.202.102,192.168.22.101,40508,FEWlSE3I6nDZHIgRR9
1331906776.900000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,STOR,ftp://192.168.22.101/dept/env/lib/python2.7/site-packages/celery/task/.ftpdBUL2Da,,,550,/dept/env/lib/python2.7/site-packages/celery/task/.ftpdBUL2Da: Operation not permitted,,,,,FEWlSE3I6nDZHIgRR9
1331906776.900000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,22,101,188,71).",T,192.168.202.102,192.168.22.101,48199,FEWlSE3I6nDZHIgRR9
1331906776.910000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,DELE,ftp://192.168.22.101/dept/env/lib/python2.7/site-packages/celery/tests/.ftpdBUL2Da,,,550,/dept/env/lib/python2.7/site-packages/celery/tests/.ftpdBUL2Da: Operation not permitted,,,,,FmzpGy1Jwd87ndUVNb
1331906776.910000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,22,101,197,136).",T,192.168.202.102,192.168.22.101,50568,FmzpGy1Jwd87ndUVNb
1331906776.910000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,STOR,ftp://192.168.22.101/dept/env/lib/python2.7/site-packages/celery/tests/.ftpdBUL2Da,,,550,/dept/env/lib/python2.7/site-packages/celery/tests/.ftpdBUL2Da: Operation not permitted,,,,,FmzpGy1Jwd87ndUVNb
1331906776.910000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,22,101,144,46).",T,192.168.202.102,192.168.22.101,36910,FmzpGy1Jwd87ndUVNb
1331906776.920000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,DELE,ftp://192.168.22.101/dept/env/lib/python2.7/site-packages/celery/utils/.ftpdBUL2Da,,,550,/dept/env/lib/python2.7/site-packages/celery/utils/.ftpdBUL2Da: Operation not permitted,,,,,Fn5ykb81KEaKjYzea
1331906776.930000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,22,101,172,89).",T,192.168.202.102,192.168.22.101,44121,Fn5ykb81KEaKjYzea
1331906776.930000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,STOR,ftp://192.168.22.101/dept/env/lib/python2.7/site-packages/celery/utils/.ftpdBUL2Da,,,550,/dept/env/lib/python2.7/site-packages/celery/utils/.ftpdBUL2Da: Operation not permitted,,,,,Fn5ykb81KEaKjYzea
1331906776.930000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,22,101,153,39).",T,192.168.202.102,192.168.22.101,39207,Fn5ykb81KEaKjYzea
1331906776.940000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,DELE,ftp://192.168.22.101/dept/env/lib/python2.7/site-packages/celery/worker/.ftpdBUL2Da,,,550,/dept/env/lib/python2.7/site-packages/celery/worker/.ftpdBUL2Da: Operation not permitted,,,,,FqvQFI3QXt1xJzvpli
1331906776.940000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,22,101,211,152).",T,192.168.202.102,192.168.22.101,54168,FqvQFI3QXt1xJzvpli
1331906776.940000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,STOR,ftp://192.168.22.101/dept/env/lib/python2.7/site-packages/celery/worker/.ftpdBUL2Da,,,550,/dept/env/lib/python2.7/site-packages/celery/worker/.ftpdBUL2Da: Operation not permitted,,,,,FqvQFI3QXt1xJzvpli
1331906776.950000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,22,101,156,211).",T,192.168.202.102,192.168.22.101,40147,FqvQFI3QXt1xJzvpli
1331906776.960000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,DELE,ftp://192.168.22.101/dept/env/lib/python2.7/site-packages/dateutil/zoneinfo/.ftpdBUL2Da,,,550,/dept/env/lib/python2.7/site-packages/dateutil/zoneinfo/.ftpdBUL2Da: Operation not permitted,,,,,FL9qpmhXXUw1q9Cwk
1331906776.960000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,22,101,231,251).",T,192.168.202.102,192.168.22.101,59387,FL9qpmhXXUw1q9Cwk
1331906776.960000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,STOR,ftp://192.168.22.101/dept/env/lib/python2.7/site-packages/dateutil/zoneinfo/.ftpdBUL2Da,,,550,/dept/env/lib/python2.7/site-packages/dateutil/zoneinfo/.ftpdBUL2Da: Operation not permitted,,,,,FL9qpmhXXUw1q9Cwk
1331906776.960000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,22,101,156,43).",T,192.168.202.102,192.168.22.101,39979,FL9qpmhXXUw1q9Cwk
1331906776.970000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,DELE,ftp://192.168.22.101/dept/env/lib/python2.7/site-packages/flask/ext/.ftpdBUL2Da,,,550,/dept/env/lib/python2.7/site-packages/flask/ext/.ftpdBUL2Da: Operation not permitted,,,,,FL9qpmhXXUw1q9Cwk
1331906776.970000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,22,101,158,9).",T,192.168.202.102,192.168.22.101,40457,FL9qpmhXXUw1q9Cwk
1331906776.980000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,STOR,ftp://192.168.22.101/dept/env/lib/python2.7/site-packages/flask/ext/.ftpdBUL2Da,,,550,/dept/env/lib/python2.7/site-packages/flask/ext/.ftpdBUL2Da: Operation not permitted,,,,,FL9qpmhXXUw1q9Cwk
1331906776.980000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,22,101,183,159).",T,192.168.202.102,192.168.22.101,47007,FL9qpmhXXUw1q9Cwk
1331906776.980000,CqhKpZ3lePSACJPUnh,192.168.202.102,1100,192.168.22.101,21,ftp,password@example.com,DELE,ftp://192.168.22.101/dept/env/lib/python2.7/site-packages/flask/testsuite/.ftpdBUL2Da,,,550,/dept/env/lib/python2.7/site-packages/flask/testsuite/.ftpdBUL2Da: Operation not permitted,,,,,FL9qpmhXXUw1q9Cwk
